"","HF1","HF2","HF3","HFK1","HFK2","HFK3"
"peak14298",4.24585251109147,0,2.57764562407647,19.6308206777865,22.0755665279833,22.9807645354151
"peak14304",4.24585251109147,8.69458274574959,0,8.72480919012734,8.87148935236711,12.2085311594392
"peak14309",0,0,0,10.9060114876592,9.07780305823611,5.02704224212204
"peak14311",0,2.8981942485832,7.73293687222942,8.72480919012734,8.66517564649811,5.02704224212204
"peak14325",19.1063362999116,23.1855539886656,19.3323421805736,14.1778149339569,30.7407421744814,22.9807645354151
"peak14333",19.1063362999116,23.1855539886656,12.8882281203824,41.4428436531049,33.4228203507784,45.9615290708301
"peak14334",10.6146312777287,8.69458274574959,11.5994053083441,43.6240459506367,47.8647797616086,50.2704224212204
"peak14337",2.12292625554574,0,1.28882281203824,10.9060114876592,14.0293319990922,17.953722293293
"peak14340",6.36877876663721,0,1.28882281203824,11.9966126364251,24.1387035866733,14.3629778346344
"peak14350",6.36877876663721,0,7.73293687222942,4.36240459506367,4.53890152911806,6.46334002558548
"peak14357",36.0897463442775,26.0837482372488,61.8634949778354,26.174427570382,37.1364670564205,13.6448289429027
"peak14358",174.07995295475,98.5386044518287,243.587511475227,10.9060114876592,12.9977634697472,19.3900200767565
"peak14360",31.8438938331861,14.490971242916,27.065279052803,10.9060114876592,14.4419594108302,9.33593559251237
"peak14362",4.24585251109147,0,0,51.2582539919981,62.1004254665698,44.5252312873667
"peak14363",4.24585251109147,2.8981942485832,0,18.5402195290206,29.2965462333984,15.7992756180979
"peak14365",10.6146312777287,8.69458274574959,12.8882281203824,35.9898379092753,33.0101929390404,39.4981890452446
"peak14378",2.12292625554574,0,3.86646843611471,13.087213785191,8.2525482347601,10.7722333759758
"peak14379",38.2126725998233,5.7963884971664,10.3105824963059,6.54360689259551,10.9346264110571,7.18148891731721
"peak14380",6.36877876663721,0,5.15529124815295,6.54360689259551,5.15784264672506,8.61778670078065
"peak14383",14.8604837888202,14.490971242916,1.28882281203824,16.3590172314888,6.60203858780808,10.0540844842441
"peak14394",0,14.490971242916,1.28882281203824,2.18120229753184,10.9346264110571,5.02704224212204
"peak14395",0,0,2.57764562407647,4.36240459506367,4.74521523498706,9.33593559251237
"peak14396",104.023386521741,72.4548562145799,149.503446196435,64.3454677771892,76.129757465662,110.594929326685
"peak14407",8.49170502218295,0,3.86646843611471,8.72480919012734,6.18941117607008,7.18148891731721
"peak14409",46.7043776220062,46.3711079773312,30.9317474889177,22.9026241240843,22.6945076455903,47.3978268542936
"peak14434",4.24585251109147,8.69458274574959,1.28882281203824,8.72480919012734,5.98309747020108,10.0540844842441
"peak14438",8.49170502218295,0,0,16.3590172314888,9.90305788171212,15.7992756180979
"peak14444",6.36877876663721,2.8981942485832,12.8882281203824,23.9932252728502,12.7914497638782,28.7259556692688
"peak14445",36.0897463442775,23.1855539886656,15.4658737444588,61.0736643308914,31.3596832920884,36.6255934783177
"peak14446",8.49170502218295,2.8981942485832,5.15529124815295,27.2650287191479,18.1556061164722,17.2355734015613
"peak14456",0,0,1.28882281203824,7.63420804136142,6.39572488193908,7.89963780904893
"peak14470",0,8.69458274574959,1.28882281203824,16.3590172314888,23.3134487631973,15.7992756180979
"peak14472",2.12292625554574,0,3.86646843611471,9.81541033889326,24.7576447042803,10.7722333759758
"peak14473",10.6146312777287,2.8981942485832,5.15529124815295,21.8120229753184,26.6144680571013,25.1352112106102
"peak14475",0,0,5.15529124815295,8.72480919012734,29.7091736451364,13.6448289429027
"peak14478",118.883870310561,133.316935434827,140.481686512168,13.087213785191,16.2987827636512,20.8263178602199
"peak14487",0,0,2.57764562407647,5.45300574382959,6.80835229367709,7.18148891731721
"peak14495",0,5.7963884971664,0,5.45300574382959,9.49043046997412,10.0540844842441
"peak14504",299.332602031949,234.753734135239,241.00986585115,124.328530959315,117.186184933593,142.911629454612
"peak14511",0,20.2873597400824,6.44411406019118,13.087213785191,18.3619198223412,17.2355734015613
"peak14516",6.36877876663721,69.5566619659968,63.1523177898736,64.3454677771892,14.4419594108302,63.1971024723914
"peak14517",14.8604837888202,2.8981942485832,3.86646843611471,16.3590172314888,39.1996041151105,54.5793157716108
"peak14522",2.12292625554574,0,1.28882281203824,7.63420804136142,4.53890152911806,7.89963780904893
"peak14524",0,2.8981942485832,1.28882281203824,23.9932252728502,19.3934883516862,19.3900200767565
"peak14525",0,0,0,2.18120229753184,15.8861553519132,15.0811267263661
"peak14539",82.7941239662837,118.825964191911,87.6399512186001,50.1676528432322,37.9617218798965,61.0426557971962
"peak14541",0,0,0,9.81541033889326,4.95152894085606,8.61778670078065
"peak14549",0,5.7963884971664,5.15529124815295,4.36240459506367,8.45886194062911,9.33593559251237
"peak14572",6.36877876663721,2.8981942485832,1.28882281203824,9.81541033889326,11.1409401169261,7.89963780904893
"peak14576",0,5.7963884971664,2.57764562407647,28.3556298679139,58.1804650550587,34.4711468031226
"peak14580",2.12292625554574,11.5927769943328,3.86646843611471,5.45300574382959,9.69674417584312,12.2085311594392
"peak14586",6.36877876663721,2.8981942485832,2.57764562407647,7.63420804136142,8.2525482347601,9.33593559251237
"peak14592",2.12292625554574,8.69458274574959,3.86646843611471,17.4496183802547,14.4419594108302,20.8263178602199
"peak14594",2.12292625554574,2.8981942485832,3.86646843611471,5.45300574382959,7.22097970541509,7.18148891731721
"peak14599",25.4751150665488,20.2873597400824,14.1770509324206,19.6308206777865,15.6798416460442,15.7992756180979
"peak14600",14.8604837888202,5.7963884971664,7.73293687222942,7.63420804136142,6.39572488193908,8.61778670078065
"peak14601",6.36877876663721,5.7963884971664,3.86646843611471,9.81541033889326,6.39572488193908,17.953722293293
"peak14605",16.9834100443659,23.1855539886656,14.1770509324206,5.45300574382959,4.74521523498706,9.33593559251237
"peak14608",12.7375575332744,0,3.86646843611471,13.087213785191,6.60203858780808,7.18148891731721
"peak14614",0,8.69458274574959,1.28882281203824,6.54360689259551,10.5219989993191,6.46334002558548
"peak14615",2.12292625554574,11.5927769943328,12.8882281203824,11.9966126364251,7.22097970541509,9.33593559251237
"peak14618",0,0,0,6.54360689259551,6.18941117607008,10.0540844842441
"peak14623",0,0,1.28882281203824,14.1778149339569,7.01466599954609,3.5907444586586
"peak14628",0,0,0,7.63420804136142,10.1093715875811,14.3629778346344
"peak14634",19.1063362999116,8.69458274574959,38.6646843611471,6.54360689259551,4.12627411738005,0
"peak14652",0,0,0,17.4496183802547,11.5535675286641,12.2085311594392
"peak14660",256.874076921034,237.651928383822,529.706175747715,21.8120229753184,57.1488965257137,38.0618912617812
"peak14661",0,0,0,9.81541033889326,20.8376842927693,18.6718711850247
"peak14662",2.12292625554574,5.7963884971664,2.57764562407647,23.9932252728502,20.2187431751623,18.6718711850247
"peak14670",0,0,0,8.72480919012734,9.07780305823611,5.02704224212204
"peak14676",6.36877876663721,2.8981942485832,11.5994053083441,5.45300574382959,2.68207817629703,7.18148891731721
"peak14677",0,0,0,7.63420804136142,5.15784264672506,10.7722333759758
"peak14688",76.4253451996465,49.2693022259144,37.3758615491089,453.690077886622,453.477525500068,588.163942328279
"peak14691",59.4419351552806,86.9458274574959,77.3293687222942,13.087213785191,23.7260761749353,40.2163379369763
"peak14697",33.9668200887318,2.8981942485832,20.6211649926118,0,3.91996041151105,7.18148891731721
"peak14701",0,0,0,8.72480919012734,6.80835229367709,5.02704224212204
"peak14705",2.12292625554574,0,2.57764562407647,8.72480919012734,7.6336071171531,14.3629778346344
"peak14709",0,0,2.57764562407647,6.54360689259551,10.5219989993191,10.7722333759758
"peak14713",2.12292625554574,0,0,10.9060114876592,14.0293319990922,19.3900200767565
"peak14728",27.5980413220946,34.7783309829984,43.8199756093001,10.9060114876592,13.8230182932232,25.1352112106102
"peak14733",10.6146312777287,2.8981942485832,2.57764562407647,10.9060114876592,16.7114101753892,19.3900200767565
"peak14734",12.7375575332744,11.5927769943328,39.9535071731853,9.81541033889326,21.8692528221143,10.7722333759758
"peak14751",8.49170502218295,5.7963884971664,2.57764562407647,6.54360689259551,12.9977634697472,17.953722293293
"peak14756",42.4585251109147,14.490971242916,19.3323421805736,20.7214218265524,17.7429787047342,50.2704224212204
"peak14760",2.12292625554574,5.7963884971664,5.15529124815295,7.63420804136142,16.9177238812582,17.953722293293
"peak14767",10.6146312777287,23.1855539886656,25.7764562407647,7.63420804136142,14.0293319990922,11.4903822677075
"peak14769",0,2.8981942485832,12.8882281203824,15.2684160827228,6.39572488193908,13.6448289429027
"peak14773",0,5.7963884971664,5.15529124815295,2.18120229753184,8.87148935236711,10.0540844842441
"peak14777",0,0,5.15529124815295,2.18120229753184,10.3156852934501,10.0540844842441
"peak14790",2.12292625554574,0,2.57764562407647,16.3590172314888,7.8399208230221,9.33593559251237
"peak14804",2.12292625554574,5.7963884971664,3.86646843611471,16.3590172314888,17.1240375871272,12.2085311594392
"peak14812",2.12292625554574,0,0,11.9966126364251,3.71364670564205,7.18148891731721
"peak14816",2.12292625554574,0,0,20.7214218265524,11.1409401169261,15.0811267263661
"peak14819",8.49170502218295,11.5927769943328,2.57764562407647,6.54360689259551,10.7283127051881,14.3629778346344
"peak14821",2.12292625554574,0,1.28882281203824,3.27180344629775,9.28411676410512,7.18148891731721
"peak14827",12.7375575332744,17.3891654914992,9.02175968426766,6.54360689259551,14.2356457049612,14.3629778346344
"peak14835",8.49170502218295,0,0,23.9932252728502,10.7283127051881,27.2896578858054
"peak14842",2.12292625554574,0,2.57764562407647,0,9.07780305823611,14.3629778346344
"peak14844",0,0,15.4658737444588,21.8120229753184,9.49043046997412,18.6718711850247
"peak14845",0,0,0,9.81541033889326,3.91996041151105,6.46334002558548
"peak14846",50.9502301330977,75.3530504631631,139.19286370013,35.9898379092753,110.584146345785,114.903822677075
"peak14856",6.36877876663721,5.7963884971664,2.57764562407647,19.6308206777865,22.9008213514593,9.33593559251237
"peak14857",4.24585251109147,2.8981942485832,6.44411406019118,8.72480919012734,20.0124294692933,17.2355734015613
"peak14861",25.4751150665488,26.0837482372488,15.4658737444588,202.851813670461,67.6708955250328,127.112353836515
"peak14862",4.24585251109147,2.8981942485832,2.57764562407647,22.9026241240843,35.6922711153374,12.2085311594392
"peak14875",4.24585251109147,8.69458274574959,0,10.9060114876592,12.1725086462712,5.02704224212204
"peak14876",14.8604837888202,17.3891654914992,30.9317474889177,43.6240459506367,68.9087777602469,50.2704224212204
"peak14878",524.362785119797,260.837482372488,194.612244617774,128.690935554378,166.907788048023,168.764989556954
"peak14880",4.24585251109147,0,0,3.27180344629775,12.9977634697472,3.5907444586586
"peak14883",6.36877876663721,0,2.57764562407647,5.45300574382959,15.0609005284372,5.02704224212204
"peak14897",562.57545771962,457.914691276145,91.5064196547148,103.607109132762,24.5513309984113,67.5059958227817
"peak14899",0,0,0,6.54360689259551,8.2525482347601,6.46334002558548
"peak14900",0,0,0,7.63420804136142,16.9177238812582,9.33593559251237
"peak14902",0,0,0,6.54360689259551,6.80835229367709,5.74519113385376
"peak14913",4.24585251109147,2.8981942485832,1.28882281203824,17.4496183802547,21.2503117045073,20.1081689684882
"peak14914",4.24585251109147,2.8981942485832,1.28882281203824,4.36240459506367,2.68207817629703,2.15444667519516
"peak14922",2.12292625554574,0,1.28882281203824,2.18120229753184,4.12627411738005,8.61778670078065
"peak14941",144.35898537711,34.7783309829984,357.003918934592,5.45300574382959,5.36415635259407,0.71814889173172
"peak14943",0,5.7963884971664,9.02175968426766,7.63420804136142,3.91996041151105,7.89963780904893
"peak14946",74.3024189441008,147.807906677743,130.171104015862,38.1710402068071,42.9132508207525,74.6874847400989
"peak14947",4.24585251109147,5.7963884971664,6.44411406019118,8.72480919012734,6.80835229367709,15.0811267263661
"peak14957",2.12292625554574,0,1.28882281203824,15.2684160827228,29.7091736451364,12.926680051171
"peak14961",29.7209675776403,2.8981942485832,7.73293687222942,8.72480919012734,15.0609005284372,12.2085311594392
"peak14965",10.6146312777287,2.8981942485832,5.15529124815295,13.087213785191,7.22097970541509,5.02704224212204
"peak14971",6.36877876663721,2.8981942485832,6.44411406019118,8.72480919012734,14.8545868225682,8.61778670078065
"peak14974",203.800920532391,78.2512447117464,137.904040888091,50.1676528432322,41.8816822914075,32.3167001279274
"peak14975",2.12292625554574,2.8981942485832,0,2.18120229753184,9.07780305823611,15.0811267263661
"peak14985",6.36877876663721,8.69458274574959,10.3105824963059,18.5402195290206,7.6336071171531,12.2085311594392
"peak14988",10.6146312777287,8.69458274574959,16.7546965564971,6.54360689259551,13.6167045873542,7.89963780904893
"peak14990",38.2126725998233,11.5927769943328,16.7546965564971,51.2582539919981,39.8185452327175,30.880402344464
"peak14997",6.36877876663721,8.69458274574959,10.3105824963059,25.0838264216161,16.9177238812582,20.1081689684882
"peak14999",8.49170502218295,2.8981942485832,0,10.9060114876592,8.2525482347601,6.46334002558548
"peak15000",6.36877876663721,0,0,9.81541033889326,15.8861553519132,10.7722333759758
"peak15001",0,0,2.57764562407647,8.72480919012734,8.0462345288911,6.46334002558548
"peak15002",12.7375575332744,8.69458274574959,5.15529124815295,19.6308206777865,13.8230182932232,29.4441045610005
"peak15007",4.24585251109147,0,2.57764562407647,8.72480919012734,4.33258782324905,6.46334002558548
"peak15008",84.9170502218295,55.0656907230808,48.975266857453,21.8120229753184,41.6753685855385,42.3707846121715
"peak15010",2.12292625554574,5.7963884971664,3.86646843611471,6.54360689259551,7.01466599954609,5.74519113385376
"peak15012",57.3190088997349,98.5386044518287,87.6399512186001,15.2684160827228,24.5513309984113,85.4597181160747
"peak15016",12.7375575332744,20.2873597400824,7.73293687222942,5.45300574382959,10.1093715875811,10.7722333759758
"peak15017",19.1063362999116,28.981942485832,43.8199756093001,9.81541033889326,11.1409401169261,20.1081689684882
"peak15020",10.6146312777287,2.8981942485832,18.0435193685353,7.63420804136142,52.8163087024647,30.880402344464
"peak15026",0,0,0,7.63420804136142,6.39572488193908,5.74519113385376
"peak15028",16.9834100443659,14.490971242916,3.86646843611471,14.1778149339569,12.5851360580092,24.4170623188785
"peak15034",0,0,0,0,11.3472538227951,15.7992756180979
"peak15039",0,0,0,9.81541033889326,16.9177238812582,5.74519113385376
"peak15042",231.398961854485,60.8620792202472,90.2175968426766,7.63420804136142,1.65050964695202,13.6448289429027
"peak15047",116.760944055016,113.029575694745,201.056358677965,4.36240459506367,9.90305788171212,12.2085311594392
"peak15051",40.335598855369,5.7963884971664,36.0870387370706,11.9966126364251,7.6336071171531,13.6448289429027
"peak15053",0,2.8981942485832,0,10.9060114876592,8.45886194062911,11.4903822677075
"peak15054",832.187092173929,205.771791649407,326.072171445674,25.0838264216161,3.09470558803504,25.1352112106102
"peak15059",0,0,2.57764562407647,1.09060114876592,8.0462345288911,10.0540844842441
"peak15060",0,0,0,4.36240459506367,6.18941117607008,2.87259556692688
"peak15061",0,2.8981942485832,0,14.1778149339569,11.1409401169261,9.33593559251237
"peak15062",4.24585251109147,8.69458274574959,5.15529124815295,4.36240459506367,9.49043046997412,7.89963780904893
"peak15063",44.5814513664605,60.8620792202472,36.0870387370706,31.6274333142116,34.2480751742544,50.9885713129522
"peak15065",4.24585251109147,20.2873597400824,12.8882281203824,10.9060114876592,11.5535675286641,13.6448289429027
"peak15066",0,8.69458274574959,3.86646843611471,7.63420804136142,10.5219989993191,7.89963780904893
"peak15067",63.6877876663721,49.2693022259144,162.391674316818,14.1778149339569,19.5998020575552,20.8263178602199
"peak15073",31.8438938331861,23.1855539886656,45.1087984213383,7.63420804136142,3.50733299977304,8.61778670078065
"peak15074",2.12292625554574,8.69458274574959,0,13.087213785191,6.80835229367709,5.74519113385376
"peak15089",0,0,0,11.9966126364251,6.39572488193908,5.74519113385376
"peak15094",16.9834100443659,0,7.73293687222942,13.087213785191,14.4419594108302,11.4903822677075
"peak15103",114.63801779947,55.0656907230808,87.6399512186001,13.087213785191,10.5219989993191,15.7992756180979
"peak15111",2.12292625554574,0,0,7.63420804136142,9.07780305823611,5.74519113385376
"peak15118",0,2.8981942485832,5.15529124815295,3.27180344629775,13.2040771756162,5.74519113385376
"peak15121",4.24585251109147,0,0,5.45300574382959,7.8399208230221,11.4903822677075
"peak15122",10.6146312777287,0,3.86646843611471,10.9060114876592,14.4419594108302,10.0540844842441
"peak15124",0,0,0,6.54360689259551,15.2672142343062,3.5907444586586
"peak15141",12.7375575332744,8.69458274574959,12.8882281203824,29.4462310166798,96.1421869349552,55.2974646633425
"peak15148",4.24585251109147,2.8981942485832,9.02175968426766,10.9060114876592,34.4543888801234,8.61778670078065
"peak15149",4.24585251109147,0,5.15529124815295,8.72480919012734,16.9177238812582,18.6718711850247
"peak15154",4.24585251109147,0,6.44411406019118,10.9060114876592,11.3472538227951,7.18148891731721
"peak15156",23.3521888110031,8.69458274574959,6.44411406019118,61.0736643308914,37.9617218798965,38.7800401535129
"peak15157",12.7375575332744,14.490971242916,7.73293687222942,33.8086356117435,27.8523502923154,38.0618912617812
"peak15159",0,0,7.73293687222942,6.54360689259551,5.77678376433207,13.6448289429027
"peak15174",4.24585251109147,8.69458274574959,5.15529124815295,14.1778149339569,6.60203858780808,2.87259556692688
"peak15177",0,0,1.28882281203824,8.72480919012734,4.74521523498706,6.46334002558548
"peak15184",4.24585251109147,0,0,10.9060114876592,7.01466599954609,5.74519113385376
"peak15186",267.488708198763,202.873597400824,373.758615491089,35.9898379092753,40.4374863503245,48.1159757460253
"peak15191",2.12292625554574,5.7963884971664,0,6.54360689259551,17.5366649988652,9.33593559251237
"peak15194",0,2.8981942485832,0,26.174427570382,27.8523502923154,21.5444667519516
"peak15199",6.36877876663721,0,0,13.087213785191,5.57047005846307,6.46334002558548
"peak15225",2.12292625554574,0,0,8.72480919012734,17.1240375871272,29.4441045610005
"peak15230",0,0,0,22.9026241240843,18.1556061164722,22.2626156436833
"peak15231",31.8438938331861,2.8981942485832,19.3323421805736,16.3590172314888,17.7429787047342,12.926680051171
"peak15233",0,0,0,10.9060114876592,2.47576447042803,12.2085311594392
"peak15251",31.8438938331861,8.69458274574959,12.8882281203824,15.2684160827228,22.9008213514593,17.2355734015613
"peak15252",8.49170502218295,8.69458274574959,0,52.3488551407641,83.9696782886841,39.4981890452446
"peak15255",23.3521888110031,20.2873597400824,29.6429246768794,0,3.30101929390404,3.5907444586586
"peak15257",4.24585251109147,8.69458274574959,5.15529124815295,5.45300574382959,4.95152894085606,10.0540844842441
"peak15259",6.36877876663721,20.2873597400824,2.57764562407647,8.72480919012734,11.1409401169261,5.74519113385376
"peak15261",2.12292625554574,0,0,5.45300574382959,9.07780305823611,5.74519113385376
"peak15262",14.8604837888202,14.490971242916,11.5994053083441,8.72480919012734,8.66517564649811,5.74519113385376
"peak15263",2.12292625554574,0,5.15529124815295,9.81541033889326,9.28411676410512,6.46334002558548
"peak15266",0,0,0,17.4496183802547,11.3472538227951,18.6718711850247
"peak15282",4.24585251109147,20.2873597400824,12.8882281203824,9.81541033889326,5.77678376433207,7.89963780904893
"peak15290",0,0,0,17.4496183802547,3.30101929390404,8.61778670078065
"peak15291",0,0,1.28882281203824,6.54360689259551,9.28411676410512,5.74519113385376
"peak15298",0,8.69458274574959,5.15529124815295,8.72480919012734,10.9346264110571,9.33593559251237
"peak15302",0,0,2.57764562407647,11.9966126364251,10.7283127051881,11.4903822677075
"peak15303",6.36877876663721,8.69458274574959,2.57764562407647,17.4496183802547,10.5219989993191,9.33593559251237
"peak15304",2.12292625554574,2.8981942485832,1.28882281203824,59.9830631821255,110.171518934047,40.9344868287081
"peak15308",0,2.8981942485832,0,7.63420804136142,3.91996041151105,7.89963780904893
"peak15311",0,0,0,6.54360689259551,9.49043046997412,7.89963780904893
"peak15312",4.24585251109147,0,1.28882281203824,8.72480919012734,11.5535675286641,13.6448289429027
"peak15315",29.7209675776403,14.490971242916,28.3541018648412,4.36240459506367,18.7745472340792,15.0811267263661
"peak15317",4.24585251109147,0,0,15.2684160827228,7.01466599954609,7.89963780904893
"peak15323",4.24585251109147,2.8981942485832,6.44411406019118,14.1778149339569,3.09470558803504,3.5907444586586
"peak15328",29.7209675776403,5.7963884971664,21.90998780465,111.241317174124,80.462345288911,80.4326758739527
"peak15329",6.36877876663721,20.2873597400824,10.3105824963059,47.9864505457004,53.0226224083337,65.3515491475866
"peak15330",6.36877876663721,0,2.57764562407647,30.5368321654457,34.6607025859924,45.2433801790984
"peak15331",0,5.7963884971664,1.28882281203824,8.72480919012734,11.1409401169261,7.89963780904893
"peak15332",2.12292625554574,0,3.86646843611471,19.6308206777865,10.9346264110571,19.3900200767565
"peak15333",23.3521888110031,37.6765252315816,24.4876334287265,47.9864505457004,68.4961503485089,61.760804688928
"peak15335",2.12292625554574,5.7963884971664,0,8.72480919012734,7.8399208230221,10.7722333759758
"peak15337",4.24585251109147,0,1.28882281203824,16.3590172314888,11.3472538227951,20.8263178602199
"peak15339",16.9834100443659,2.8981942485832,12.8882281203824,17.4496183802547,17.5366649988652,22.2626156436833
"peak15340",0,8.69458274574959,3.86646843611471,16.3590172314888,8.45886194062911,6.46334002558548
"peak15341",31.8438938331861,20.2873597400824,144.348154948283,14.1778149339569,10.1093715875811,12.2085311594392
"peak15358",25.4751150665488,40.5747194801648,29.6429246768794,25.0838264216161,30.5344284686124,35.907444586586
"peak15362",220.784330576757,257.939288123905,211.366941174271,107.969513727826,88.0959524060641,169.483138448686
"peak15368",0,0,0,5.45300574382959,3.09470558803504,2.87259556692688
"peak15369",12.7375575332744,8.69458274574959,18.0435193685353,4.36240459506367,27.0270954688393,28.7259556692688
"peak15371",2.12292625554574,8.69458274574959,0,5.45300574382959,6.60203858780808,3.5907444586586
"peak15380",4.24585251109147,0,15.4658737444588,8.72480919012734,3.09470558803504,9.33593559251237
"peak15388",4.24585251109147,2.8981942485832,2.57764562407647,20.7214218265524,6.39572488193908,23.6989134271468
"peak15391",14.8604837888202,8.69458274574959,6.44411406019118,39.261641355573,46.8332112322636,46.6796779625618
"peak15393",53.0731563886434,49.2693022259144,82.4846599704472,14.1778149339569,22.2818802338523,13.6448289429027
"peak15402",0,2.8981942485832,11.5994053083441,15.2684160827228,12.7914497638782,3.5907444586586
"peak15405",10.6146312777287,2.8981942485832,10.3105824963059,18.5402195290206,7.22097970541509,21.5444667519516
"peak15408",36.0897463442775,43.472913728748,23.1988106166883,43.6240459506367,35.6922711153374,25.1352112106102
"peak15418",10.6146312777287,40.5747194801648,45.1087984213383,26.174427570382,28.0586639981844,45.9615290708301
"peak15429",0,2.8981942485832,1.28882281203824,3.27180344629775,4.12627411738005,12.2085311594392
"peak15432",23.3521888110031,17.3891654914992,6.44411406019118,7.63420804136142,2.68207817629703,9.33593559251237
"peak15438",29.7209675776403,26.0837482372488,15.4658737444588,14.1778149339569,18.5682335282102,10.7722333759758
"peak15439",0,0,3.86646843611471,4.36240459506367,5.98309747020108,2.15444667519516
"peak15440",25.4751150665488,5.7963884971664,3.86646843611471,10.9060114876592,4.53890152911806,5.02704224212204
"peak15444",40.335598855369,40.5747194801648,39.9535071731853,16.3590172314888,15.2672142343062,10.0540844842441
"peak15446",4.24585251109147,20.2873597400824,19.3323421805736,8.72480919012734,5.57047005846307,5.02704224212204
"peak15447",4.24585251109147,8.69458274574959,10.3105824963059,11.9966126364251,20.6313705869003,12.2085311594392
"peak15448",4.24585251109147,5.7963884971664,0,8.72480919012734,12.5851360580092,16.5174245098296
"peak15453",0,0,0,5.45300574382959,10.1093715875811,18.6718711850247
"peak15455",0,0,2.57764562407647,3.27180344629775,8.66517564649811,7.89963780904893
"peak15469",8.49170502218295,2.8981942485832,10.3105824963059,10.9060114876592,4.33258782324905,4.30889335039032
"peak15471",2.12292625554574,0,0,3.27180344629775,10.3156852934501,7.89963780904893
"peak15473",55.1960826441892,17.3891654914992,19.3323421805736,11.9966126364251,6.18941117607008,12.2085311594392
"peak15477",0,0,0,6.54360689259551,7.22097970541509,7.89963780904893
"peak15487",10.6146312777287,14.490971242916,6.44411406019118,16.3590172314888,30.3281147627434,27.2896578858054
"peak15491",55.1960826441892,28.981942485832,79.9070143463707,26.174427570382,55.7047005846307,49.5522735294887
"peak15493",4.24585251109147,2.8981942485832,0,4.36240459506367,12.1725086462712,10.0540844842441
"peak15497",6.36877876663721,8.69458274574959,14.1770509324206,40.352242504339,30.5344284686124,50.9885713129522
"peak15500",4.24585251109147,8.69458274574959,3.86646843611471,7.63420804136142,10.3156852934501,10.7722333759758
"peak15506",70.0565664330093,72.4548562145799,57.9970265417207,7.63420804136142,2.88839188216604,3.5907444586586
"peak15515",6.36877876663721,2.8981942485832,1.28882281203824,9.81541033889326,5.77678376433207,7.89963780904893
"peak15517",2.12292625554574,2.8981942485832,0,8.72480919012734,6.60203858780808,7.89963780904893
"peak15519",6.36877876663721,5.7963884971664,6.44411406019118,5.45300574382959,12.7914497638782,12.926680051171
"peak15531",0,0,0,6.54360689259551,9.90305788171212,4.30889335039032
"peak15535",2.12292625554574,5.7963884971664,3.86646843611471,55.6206585870618,22.2818802338523,42.3707846121715
"peak15537",67.9336401774636,17.3891654914992,32.2205703009559,22.9026241240843,10.9346264110571,10.0540844842441
"peak15538",4.24585251109147,8.69458274574959,1.28882281203824,7.63420804136142,16.2987827636512,15.7992756180979
"peak15542",2.12292625554574,0,2.57764562407647,18.5402195290206,21.4566254103763,14.3629778346344
"peak15549",0,0,0,6.54360689259551,13.6167045873542,2.87259556692688
"peak15550",2.12292625554574,8.69458274574959,6.44411406019118,17.4496183802547,12.3788223521402,25.1352112106102
"peak15554",46.7043776220062,153.60429517491,158.525205880703,97.0635022401667,112.440969698606,187.436860741979
"peak15556",0,17.3891654914992,15.4658737444588,22.9026241240843,8.66517564649811,10.0540844842441
"peak15564",182.571657976933,278.226647863987,234.565751790959,4.36240459506367,2.68207817629703,6.46334002558548
"peak15569",2.12292625554574,2.8981942485832,0,1.09060114876592,8.45886194062911,10.0540844842441
"peak15570",8.49170502218295,11.5927769943328,5.15529124815295,5.45300574382959,24.7576447042803,21.5444667519516
"peak15571",10.6146312777287,11.5927769943328,1.28882281203824,16.3590172314888,27.2334091747083,67.5059958227817
"peak15573",14.8604837888202,11.5927769943328,11.5994053083441,14.1778149339569,19.5998020575552,20.8263178602199
"peak15575",16.9834100443659,26.0837482372488,14.1770509324206,4.36240459506367,7.6336071171531,14.3629778346344
"peak15576",31.8438938331861,20.2873597400824,34.7982159250324,2.18120229753184,7.22097970541509,10.0540844842441
"peak15579",4.24585251109147,0,0,14.1778149339569,48.6900345850846,29.4441045610005
"peak15580",42.4585251109147,14.490971242916,60.5746721657971,2.18120229753184,3.50733299977304,4.30889335039032
"peak15582",23.3521888110031,2.8981942485832,16.7546965564971,4.36240459506367,4.33258782324905,11.4903822677075
"peak15583",2.12292625554574,2.8981942485832,0,7.63420804136142,6.80835229367709,7.89963780904893
"peak15585",0,8.69458274574959,0,5.45300574382959,9.07780305823611,8.61778670078065
"peak15587",0,0,0,6.54360689259551,8.45886194062911,7.18148891731721
"peak15592",0,0,0,4.36240459506367,2.26945076455903,12.926680051171
"peak15593",0,0,0,0,1.03156852934501,0.71814889173172
"peak15594",8.49170502218295,5.7963884971664,6.44411406019118,16.3590172314888,24.5513309984113,19.3900200767565
"peak15599",0,0,2.57764562407647,5.45300574382959,6.18941117607008,6.46334002558548
"peak15600",0,0,1.28882281203824,13.087213785191,4.33258782324905,8.61778670078065
"peak15606",0,0,0,11.9966126364251,7.22097970541509,12.926680051171
"peak15607",0,2.8981942485832,0,29.4462310166798,11.5535675286641,10.0540844842441
"peak15612",14.8604837888202,20.2873597400824,36.0870387370706,1.09060114876592,3.30101929390404,2.15444667519516
"peak15615",0,0,1.28882281203824,3.27180344629775,8.0462345288911,7.89963780904893
"peak15626",0,0,0,6.54360689259551,3.09470558803504,9.33593559251237
